,ymd,hour,data_source,sum(total_bytes)
21576,2017-09-22,21,bioconda,7188913
21577,2017-07-29,22,anaconda,269780593658
21578,2018-02-25,10,conda-forge,61945258
21579,2019-06-21,7,bioconda,6355458109
21580,2019-02-25,19,pyviz,416475
21581,2018-11-17,18,conda-forge,296909920
21582,2018-11-21,2,anaconda,884511138585
21583,2017-07-02,20,bioconda,325397
21584,2019-06-16,11,bioconda,3193646653
21585,2019-04-08,22,pyviz,377960
21586,2016-11-19,14,anaconda,47401509225
21587,2019-05-24,11,pyviz,654043
21588,2019-08-04,10,conda-forge,158627038190
21589,2019-04-05,10,conda-forge,158675519492
21590,2018-11-08,23,bioconda,10894302
21591,2019-04-08,7,bioconda,11510259
21592,2017-07-04,22,anaconda,134691499930
21593,2019-08-27,8,conda-forge,259596426929
21594,2019-05-26,12,bioconda,5773693134
21595,2018-03-22,0,anaconda,307319826284
21596,2017-04-02,18,bioconda,470114
21597,2019-07-01,19,pyviz,206873
21598,2018-11-02,12,bioconda,4557107
21599,2017-07-29,12,anaconda,121396029847
21600,2016-11-16,3,anaconda,220206397020
21601,2016-11-06,15,anaconda,80815160688
21602,2017-05-22,2,anaconda,112171876215
21603,2019-02-15,9,pyviz,417932
21604,2019-06-27,21,pyviz,391813
21605,2019-04-15,6,pyviz,364888
21606,2017-09-29,17,bioconda,4234649
21607,2019-04-22,14,bioconda,7189601
21608,2018-09-25,23,anaconda,629422228682
21609,2018-06-11,22,bioconda,4488752
21610,2019-07-08,8,pyviz,248153
21611,2018-07-19,22,pyviz,23199
21612,2018-05-01,16,bioconda,7793863
21613,2019-05-11,14,bioconda,5583466046
21614,2017-06-29,18,conda-forge,94404676
21615,2018-08-01,4,conda-forge,207793721
21616,2017-07-18,14,bioconda,6101980
21617,2018-10-14,10,bioconda,3194247
21618,2017-02-27,3,anaconda,150855788789
21619,2017-05-31,12,anaconda,267003975773
21620,2019-05-16,3,pyviz,76944
21621,2018-07-12,20,bioconda,8591858
21622,2018-12-22,20,pyviz,18660
21623,2017-04-06,18,conda-forge,98755077
21624,2019-01-25,20,anaconda,1004633755321
21625,2017-07-15,18,bioconda,1965524
21626,2017-04-17,10,anaconda,105458913562
21627,2017-07-29,9,conda-forge,34558124
21628,2018-03-28,2,bioconda,2352386
21629,2017-06-29,20,bioconda,1208757
21630,2018-06-25,12,bioconda,57182942
21631,2016-11-16,14,anaconda,171436006236
21632,2019-08-17,13,anaconda,869711239075
21633,2018-02-14,12,anaconda,408744344563
21634,2018-11-03,2,bioconda,1177160
21635,2017-11-14,20,anaconda,497222644155
21636,2019-03-03,5,anaconda,664479698116
21637,2017-07-30,3,conda-forge,53053556
21638,2019-01-21,22,conda-forge,140262195148
21639,2019-07-19,4,anaconda,1100252858257
21640,2019-08-07,23,pyviz,58798
21641,2017-08-13,8,conda-forge,19986923
21642,2018-08-24,0,bioconda,3620938
21643,2018-03-14,13,conda-forge,287556616
21644,2017-04-28,18,bioconda,2095450
21645,2019-05-03,0,anaconda,1240093738620
21646,2018-08-13,3,conda-forge,190264938
21647,2018-08-16,6,bioconda,4453772
21648,2017-08-06,19,conda-forge,51070122
21649,2019-01-05,7,conda-forge,56415735340
21650,2017-12-13,13,anaconda,453222985425
21651,2016-12-17,1,anaconda,87892317677
21652,2017-06-26,18,anaconda,331924100431
21653,2017-09-21,6,bioconda,2287454
21654,2019-08-13,17,bioconda,10338870445
21655,2019-01-10,8,pyviz,232653
21656,2017-07-22,8,bioconda,162370
21657,2018-08-28,15,conda-forge,271588819
21658,2019-07-18,3,anaconda,1418834675134
21659,2017-06-30,16,conda-forge,85970611
21660,2018-11-11,11,pyviz,98317
21661,2018-11-24,14,anaconda,521917643921
21662,2019-08-30,6,bioconda,7550068836
21663,2016-11-15,19,anaconda,142209954634
21664,2016-11-02,1,anaconda,137795682840
21665,2016-11-03,14,anaconda,189222395975
21666,2019-03-25,17,bioconda,12874469
21667,2018-07-17,19,anaconda,810713643008
21668,2019-02-21,8,anaconda,1239060475346
21669,2018-05-05,9,anaconda,322786487752
21670,2017-02-01,3,anaconda,113776854836
21671,2018-09-03,12,pyviz,290914
21672,2018-11-16,19,anaconda,1047456930725
21673,2018-11-21,13,pyviz,302431
21674,2017-12-22,16,conda-forge,79498221
21675,2018-05-24,19,anaconda,643867245290
21676,2019-03-12,18,anaconda,1687448926669
21677,2018-07-05,23,anaconda,463847249301
21678,2017-07-06,5,anaconda,232688187935
21679,2018-11-07,5,conda-forge,266309688
21680,2017-07-12,2,conda-forge,73651481
21681,2017-09-14,13,anaconda,373632984493
21682,2018-07-09,16,pyviz,186520
21683,2018-07-30,9,anaconda,768475195969
21684,2017-04-29,21,bioconda,168438
21685,2017-10-16,1,conda-forge,60455480
21686,2018-10-13,7,bioconda,3929640
21687,2018-09-17,8,anaconda,741411995707
21688,2019-06-25,15,pyviz,805278
21689,2018-03-08,11,anaconda,372010617856
21690,2018-01-30,12,bioconda,7092569
21691,2018-01-20,4,anaconda,212157843592
21692,2017-11-25,12,conda-forge,36389037
21693,2017-07-05,5,bioconda,1051100
21694,2019-04-06,18,bioconda,4148443
21695,2017-04-06,21,anaconda,305319311356
21696,2019-02-22,10,conda-forge,202540140348
21697,2018-07-15,0,bioconda,2116866
21698,2018-10-21,15,conda-forge,161043977
21699,2018-06-09,14,bioconda,4506703
21700,2017-12-22,23,conda-forge,41987790
21701,2019-04-02,2,conda-forge,278567157041
21702,2018-03-23,20,conda-forge,169308319
21703,2017-08-13,2,anaconda,179912765759
21704,2018-09-17,12,anaconda,869187682150
21705,2019-03-01,18,pyviz,138626
21706,2019-02-13,22,anaconda,1171729831548
21707,2018-06-24,7,conda-forge,60405905
21708,2019-04-26,22,bioconda,15882685
21709,2019-04-05,16,bioconda,13667933
21710,2017-08-07,13,bioconda,2601109
21711,2017-06-18,16,anaconda,138882755645
21712,2018-01-24,17,conda-forge,277748092
21713,2019-07-31,1,anaconda,1336162468712
21714,2017-06-06,1,anaconda,224670601516
21715,2019-02-13,12,bioconda,5630614
21716,2018-12-16,0,pyviz,14073
21717,2018-12-22,4,anaconda,708651670101
21718,2018-12-31,11,pyviz,13857
21719,2017-09-24,23,conda-forge,37647495
21720,2016-11-21,5,anaconda,146406271557
21721,2019-05-31,14,conda-forge,383079377979
21722,2018-08-13,9,bioconda,11177220
21723,2019-02-08,12,anaconda,772008974028
21724,2018-12-16,22,pyviz,531975
21725,2018-01-22,14,bioconda,4775347
21726,2018-04-21,3,bioconda,1225598
21727,2018-04-13,17,bioconda,7041976
21728,2017-11-08,3,anaconda,315566280570
21729,2019-05-21,6,anaconda,1493719815377
21730,2018-12-05,23,anaconda,947272293776
21731,2017-10-07,5,conda-forge,32274056
21732,2018-04-12,16,bioconda,12582263
21733,2018-05-03,0,conda-forge,124752761
21734,2018-02-12,5,anaconda,251780422477
21735,2018-05-23,5,bioconda,1787081
21736,2017-04-24,9,conda-forge,48579681
21737,2019-07-13,7,pyviz,76705
21738,2017-05-04,1,bioconda,1305054
21739,2018-11-20,2,bioconda,3586536
21740,2018-12-23,22,bioconda,4500206
21741,2018-02-21,7,anaconda,568146583669
21742,2018-02-03,17,bioconda,2603875
21743,2019-04-10,18,conda-forge,247022817060
21744,2019-01-26,19,conda-forge,131016932299
21745,2019-04-25,1,pyviz,183217
21746,2017-04-13,16,anaconda,430103843302
21747,2018-09-03,14,conda-forge,238149196
21748,2018-05-23,19,conda-forge,203757256
21749,2017-11-03,6,conda-forge,35035601
21750,2019-06-11,14,conda-forge,326806829723
21751,2018-05-24,1,bioconda,4524844
21752,2019-06-26,7,bioconda,9851554847
21753,2019-02-03,22,anaconda,555871633625
21754,2019-07-14,1,anaconda,738588523827
21755,2018-06-30,17,bioconda,2696730
21756,2018-03-16,2,bioconda,2127427
21757,2019-07-11,8,anaconda,1304406997147
21758,2018-03-26,11,conda-forge,161792239
21759,2017-12-12,6,anaconda,402127683987
21760,2018-11-30,19,anaconda,1061801635755
21761,2019-04-09,1,anaconda,1063076487832
21762,2017-06-18,23,bioconda,263064
21763,2019-07-29,10,anaconda,883180443102
21764,2018-01-01,23,conda-forge,22547783
21765,2019-03-16,16,conda-forge,123278534914
21766,2017-07-27,14,anaconda,356507122960
21767,2018-08-02,14,conda-forge,292562435
21768,2019-07-26,6,bioconda,6120834956
21769,2018-10-23,5,pyviz,18868
21770,2019-07-26,3,anaconda,1390495503101
21771,2018-05-20,19,pyviz,107287
21772,2017-01-06,8,anaconda,113386152921
21773,2018-02-01,23,anaconda,441343667532
21774,2018-06-20,10,conda-forge,168976767
21775,2019-08-26,6,anaconda,953944694475
21776,2019-07-18,17,bioconda,8244633606
21777,2017-10-18,7,bioconda,2487918
21778,2019-06-01,19,conda-forge,123744033978
21779,2017-10-31,6,bioconda,1044548
21780,2018-12-09,14,conda-forge,127150026936
21781,2019-08-25,6,anaconda,522772103398
21782,2018-08-23,2,pyviz,64404
21783,2017-11-27,21,bioconda,5276759
21784,2017-10-09,20,conda-forge,126614506
21785,2018-10-17,13,conda-forge,366399885
21786,2017-12-25,14,bioconda,2030314
21787,2017-10-03,23,anaconda,327703817227
21788,2016-11-23,15,anaconda,230204996785
21789,2018-03-22,23,anaconda,379896864121
21790,2019-06-30,22,anaconda,530880094825
21791,2019-03-16,12,pyviz,64166
21792,2019-02-06,12,bioconda,9099743
21793,2019-02-11,7,bioconda,3030410
21794,2018-09-26,15,conda-forge,415790645
21795,2018-05-13,10,conda-forge,47528049
21796,2017-03-31,23,anaconda,159827218040
21797,2018-04-20,4,conda-forge,69789767
21798,2019-06-26,3,bioconda,2539560870
21799,2018-08-26,16,bioconda,1247732
21800,2017-05-06,0,bioconda,509277
21801,2018-05-28,10,pyviz,4645
21802,2018-06-25,13,bioconda,49878018
21803,2019-07-18,9,anaconda,1457558793271
21804,2019-01-26,23,bioconda,2748279
21805,2017-02-13,8,anaconda,275077260970
21806,2018-04-24,21,anaconda,633122796014
21807,2017-06-20,19,bioconda,3074196
21808,2016-12-01,2,anaconda,94569997097
21809,2017-06-03,20,anaconda,104218090201
21810,2019-04-15,22,bioconda,9313914
21811,2019-06-04,1,anaconda,1492234241015
21812,2019-06-10,3,bioconda,7316599811
21813,2018-12-06,17,anaconda,1166789513581
21814,2018-05-03,4,anaconda,346155432584
21815,2019-01-18,15,conda-forge,250442896824
21816,2018-09-05,1,conda-forge,181119418
21817,2018-04-03,3,anaconda,419230933583
21818,2018-09-11,1,anaconda,708382123062
21819,2017-12-19,1,bioconda,2664405
21820,2018-08-29,5,conda-forge,216024190
21821,2017-07-10,10,bioconda,5160342
21822,2019-07-03,9,bioconda,15636289570
21823,2018-11-18,4,pyviz,128598
21824,2018-06-10,20,conda-forge,98151601
21825,2017-08-16,16,conda-forge,107540359
21826,2017-12-13,7,bioconda,2977866
21827,2018-05-29,10,bioconda,4951395
21828,2018-12-05,1,bioconda,41343678
21829,2018-05-20,2,conda-forge,102248399
21830,2017-08-21,21,anaconda,381195699642
21831,2019-01-14,9,conda-forge,191995595089
21832,2017-11-28,0,anaconda,357356424147
21833,2017-12-25,10,anaconda,209515034599
21834,2018-07-24,16,anaconda,795978292669
21835,2017-05-17,20,conda-forge,76885363
21836,2018-02-08,0,conda-forge,156131295
21837,2019-07-29,21,anaconda,1127419718655
21838,2018-03-02,16,anaconda,568918691458
21839,2018-03-05,15,pyviz,18384
21840,2017-09-02,6,bioconda,2673341
21841,2019-06-06,10,bioconda,8375518481
21842,2019-04-08,11,pyviz,40707
21843,2019-03-09,16,anaconda,860121034072
21844,2019-05-17,0,pyviz,35136
21845,2017-10-08,16,conda-forge,48213675
21846,2018-12-14,11,anaconda,1357626746876
21847,2017-03-31,4,anaconda,136181283710
21848,2018-12-01,0,anaconda,728322479366
21849,2017-06-01,18,anaconda,365594533895
21850,2017-07-14,0,conda-forge,48749265
21851,2017-05-12,18,conda-forge,114308807
21852,2017-06-03,13,bioconda,1062974
21853,2018-11-24,5,bioconda,1147768
21854,2018-04-05,2,conda-forge,96589048
21855,2018-05-27,7,bioconda,1477344
21856,2017-12-17,6,conda-forge,24082166
21857,2018-03-26,10,anaconda,355641679983
21858,2018-08-01,4,bioconda,3116942
21859,2017-09-08,9,bioconda,3172924
21860,2019-08-15,11,bioconda,9062738910
21861,2019-05-07,0,pyviz,86871
21862,2019-08-25,13,anaconda,485330805523
21863,2017-06-14,2,conda-forge,36444987
21864,2017-06-17,23,conda-forge,22966389
21865,2018-09-24,0,bioconda,2865470
21866,2018-12-06,3,conda-forge,225792908144
21867,2018-09-02,5,pyviz,9210
21868,2017-01-16,19,anaconda,200672495093
21869,2016-12-18,12,anaconda,64208034030
21870,2019-05-10,21,conda-forge,193407897736
21871,2019-03-19,3,bioconda,18623182
21872,2017-12-09,12,bioconda,1048491
21873,2018-02-10,19,bioconda,2343652
21874,2019-06-26,3,anaconda,2036169042694
21875,2017-10-18,22,bioconda,2794631
21876,2018-04-12,6,bioconda,3481851
21877,2019-06-17,7,bioconda,7369398222
21878,2017-10-20,23,bioconda,3097801
21879,2019-03-07,16,bioconda,17882043
21880,2017-05-23,10,conda-forge,25282317
21881,2017-07-04,7,conda-forge,47046036
21882,2018-12-13,11,anaconda,933675024892
21883,2019-04-17,0,bioconda,71736934
21884,2019-07-07,15,bioconda,3065805961
21885,2019-05-08,6,pyviz,179993
21886,2019-07-10,18,pyviz,1030651
21887,2018-04-03,19,conda-forge,204384548
21888,2018-11-10,8,conda-forge,116994625
21889,2019-07-26,9,conda-forge,285009919216
21890,2017-05-07,22,anaconda,97944880400
21891,2019-06-14,11,bioconda,11529384309
21892,2018-04-25,19,anaconda,747143363574
21893,2019-04-05,15,conda-forge,240690349451
21894,2019-04-21,22,conda-forge,110819538063
21895,2018-01-07,22,bioconda,1297501
21896,2017-06-23,23,anaconda,217775272476
21897,2017-06-23,18,bioconda,2041056
21898,2019-07-08,19,conda-forge,415523292822
21899,2019-02-18,12,bioconda,7325268
21900,2019-08-02,15,conda-forge,323312113014
21901,2018-08-24,1,conda-forge,147558002
21902,2018-05-02,17,conda-forge,187055429
21903,2017-01-29,14,anaconda,97408051336
21904,2018-02-18,18,bioconda,3494331
21905,2017-12-10,8,conda-forge,44732791
21906,2018-04-23,22,conda-forge,188941598
21907,2018-12-22,17,bioconda,3909395
21908,2018-12-13,12,pyviz,512455
21909,2018-11-12,8,conda-forge,272229657
21910,2019-07-03,20,anaconda,1421638712892
21911,2019-03-13,13,anaconda,1632157123677
21912,2017-07-17,7,conda-forge,58742425
21913,2017-06-03,22,conda-forge,40470520
21914,2017-05-29,2,bioconda,1123689
21915,2018-05-03,23,anaconda,493212736928
21916,2019-03-11,20,conda-forge,263973547266
21917,2018-05-27,12,conda-forge,42380807
21918,2017-03-08,19,anaconda,812809687740
21919,2017-07-18,19,conda-forge,107451434
21920,2018-10-09,23,bioconda,2458106
21921,2017-07-20,8,bioconda,4636264
21922,2018-01-27,9,anaconda,221261881665
21923,2018-12-25,13,bioconda,4483934
21924,2019-04-07,22,pyviz,11646
21925,2017-11-19,3,bioconda,575247
21926,2018-02-17,8,anaconda,220207833253
21927,2019-03-06,14,anaconda,1539109340320
21928,2018-10-30,7,anaconda,1366869827111
21929,2016-11-07,18,anaconda,191486148650
21930,2017-10-13,0,anaconda,236033438490
21931,2017-04-11,2,anaconda,195998592377
21932,2019-06-06,0,conda-forge,250689700711
21933,2019-06-03,19,anaconda,1424772108392
21934,2018-09-22,0,anaconda,574845260988
21935,2019-02-15,16,pyviz,1256574
21936,2017-11-02,4,anaconda,260487652288
21937,2017-11-30,10,conda-forge,86486366
21938,2017-05-26,5,anaconda,152888153288
21939,2019-05-05,14,bioconda,2588177743
21940,2018-04-18,1,anaconda,671119522979
21941,2018-01-09,22,anaconda,450918398967
21942,2018-04-25,5,bioconda,1241758
21943,2017-06-25,9,bioconda,706677
21944,2019-06-05,8,pyviz,65539
21945,2019-01-28,9,bioconda,22063166
21946,2017-08-04,5,conda-forge,34408840
21947,2018-12-20,3,bioconda,4837814
21948,2018-08-28,11,bioconda,7983889
21949,2017-10-18,12,conda-forge,101979506
21950,2019-06-12,15,anaconda,2240435447291
21951,2018-10-13,0,pyviz,475907
21952,2017-03-01,20,anaconda,731071251961
21953,2017-11-06,7,bioconda,2278751
21954,2019-04-29,1,anaconda,1058334410641
21955,2019-08-05,16,pyviz,1774936
21956,2019-06-07,17,conda-forge,420085716458
21957,2018-12-27,12,conda-forge,88262878254
21958,2018-12-01,1,pyviz,963551
21959,2017-04-07,2,anaconda,159486541430
21960,2018-07-04,6,conda-forge,202243073
21961,2018-07-19,16,conda-forge,304672757
21962,2019-07-13,1,conda-forge,105724682467
21963,2018-05-03,12,anaconda,819758073203
21964,2019-04-18,21,anaconda,1246509423567
21965,2018-09-15,11,anaconda,319779811318
21966,2019-07-26,17,anaconda,1061020339102
21967,2017-12-05,11,conda-forge,96836431
21968,2019-05-04,20,conda-forge,295802308958
21969,2017-03-18,8,anaconda,97202977558
21970,2019-04-11,23,bioconda,109771858
21971,2018-06-14,1,pyviz,100930
21972,2019-03-23,4,pyviz,4563
21973,2018-05-11,15,anaconda,662369692935
21974,2019-04-05,3,anaconda,1441868155888
21975,2018-06-05,1,pyviz,55506
21976,2018-05-08,9,conda-forge,172016373
21977,2018-09-08,0,conda-forge,214639135
21978,2017-07-14,20,conda-forge,83657859
21979,2018-05-22,1,bioconda,3602632
21980,2017-04-01,15,anaconda,216174760298
21981,2018-07-25,17,anaconda,749606531699
21982,2017-03-21,19,anaconda,315496118570
21983,2018-05-17,15,anaconda,720010169410
21984,2018-06-05,21,conda-forge,178723271
21985,2018-11-06,18,conda-forge,373230959
21986,2017-04-09,21,anaconda,129665983896
21987,2017-04-28,11,conda-forge,40765502
21988,2018-11-20,20,pyviz,296117
21989,2019-05-06,22,bioconda,15999108380
21990,2017-12-23,21,bioconda,1852857
21991,2017-07-08,20,anaconda,171439395473
21992,2017-11-23,5,bioconda,2549005
21993,2017-09-07,3,conda-forge,63666363
21994,2019-02-02,15,conda-forge,102371905304
21995,2019-02-14,9,pyviz,299808
21996,2019-01-06,4,anaconda,492796603432
21997,2017-07-30,15,anaconda,145535391116
21998,2016-12-23,19,anaconda,93608316969
21999,2017-06-17,7,bioconda,1468175
22000,2019-06-05,18,bioconda,8859702560
22001,2019-08-09,10,pyviz,619816
22002,2018-09-30,5,bioconda,776238
22003,2018-08-21,14,conda-forge,334853063
22004,2018-04-07,8,anaconda,81106167678
22005,2018-02-19,3,anaconda,236572040305
22006,2018-06-02,12,conda-forge,92825093
22007,2017-07-03,15,bioconda,3747413
22008,2019-06-12,17,pyviz,1293325
22009,2019-04-06,7,bioconda,5369604
22010,2016-12-07,14,anaconda,162844854489
22011,2017-09-20,2,bioconda,3074567
22012,2017-08-30,18,anaconda,375622636475
22013,2018-03-01,14,bioconda,5269926
22014,2017-02-16,2,anaconda,198145979568
22015,2019-04-21,8,pyviz,36012
22016,2019-08-19,12,bioconda,7796470667
22017,2019-04-03,8,pyviz,42981
22018,2019-03-25,8,conda-forge,203894828341
22019,2019-07-31,13,pyviz,666101
22020,2018-12-15,2,pyviz,135295
22021,2019-01-14,11,pyviz,42045
22022,2018-12-12,7,conda-forge,187513050548
22023,2019-07-29,2,anaconda,880754523103
22024,2018-05-22,1,anaconda,438184687353
22025,2018-11-27,21,conda-forge,503987904
22026,2017-05-13,3,conda-forge,24410372
22027,2017-10-20,3,anaconda,352643796609
22028,2017-04-26,17,conda-forge,99014688
22029,2017-07-09,10,anaconda,91616065506
22030,2019-03-03,2,anaconda,657609409632
22031,2017-07-21,17,bioconda,5259522
22032,2018-07-22,3,anaconda,368858397692
22033,2018-09-26,3,pyviz,367448
22034,2017-08-17,4,conda-forge,63173839
22035,2018-12-19,10,pyviz,137964
22036,2019-07-01,22,anaconda,1096820599479
22037,2018-12-01,6,conda-forge,147787679021
22038,2019-03-30,10,pyviz,140744
22039,2018-12-28,8,pyviz,114653
22040,2017-09-24,0,conda-forge,39689631
22041,2019-04-18,18,bioconda,18680048
22042,2017-09-26,19,bioconda,2683889
22043,2019-08-14,18,conda-forge,338073704315
22044,2018-05-07,4,conda-forge,78848759
22045,2019-07-28,4,bioconda,2495932308
22046,2018-01-24,0,conda-forge,144268983
22047,2019-01-04,13,pyviz,540009
22048,2018-09-27,9,pyviz,173710
22049,2017-10-05,18,bioconda,3686246
22050,2018-07-10,10,bioconda,6778715
22051,2019-02-25,15,pyviz,415218
22052,2017-06-09,5,bioconda,1935048
22053,2019-02-05,11,conda-forge,184266046754
22054,2018-02-20,22,anaconda,460973359270
22055,2018-12-05,7,conda-forge,191491749620
22056,2018-09-22,18,anaconda,605161026509
22057,2018-06-17,2,conda-forge,154389209
22058,2017-05-31,2,anaconda,191642049890
22059,2018-10-15,17,pyviz,9412
22060,2017-05-17,1,bioconda,3931833
22061,2019-02-25,18,anaconda,1353347633564
22062,2019-05-06,5,bioconda,4273196051
22063,2017-12-18,23,conda-forge,137458596
22064,2018-10-21,7,pyviz,46789
22065,2018-04-19,5,bioconda,3335649
22066,2019-03-27,1,bioconda,10321153
22067,2018-04-20,10,pyviz,37164
22068,2017-04-09,18,anaconda,164738813291
22069,2017-04-14,3,conda-forge,29325152
22070,2018-08-04,14,pyviz,32121
22071,2018-04-13,9,anaconda,553678588134
22072,2018-01-21,19,bioconda,1390129
22073,2019-08-04,14,anaconda,474459586108
22074,2018-02-06,13,anaconda,444187576053
